You entered a buffer length of 20
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
-0.080388, 0.243850, -0.904169, -0.087377, 0.698962, -0.568437, 0.014955, 0.726180, 0.029238, -0.110541, 0.726180, -0.190746
-0.091864, 0.291094, -0.836782, -0.084136, 0.733559, -0.522884, 0.014955, 0.935787, 0.006897, -0.015565, 0.935787, 0.006897
-0.089300, 0.356528, -0.811512, -0.078307, 0.777092, -0.471879, 0.024721, 1.161753, 0.183300, 0.024721, 1.161753, 0.183300
-0.059025, 0.543307, -0.765367, -0.078826, 0.816163, -0.425887, 0.024721, 1.137948, 0.108344, -0.099676, 1.137948, 0.108344
-0.091497, 0.670390, -0.812977, -0.079686, 0.842764, -0.385790, 0.024721, 1.075322, 0.036562, -0.076238, 1.075322, 0.036562
-0.107489, 0.729109, -0.729720, -0.074590, 0.860496, -0.340164, 0.010438, 1.025026, 0.099554, 0.010438, 1.025026, 0.099554
-0.136788, 0.646585, -0.658304, -0.066465, 0.878386, -0.290106, 0.054996, 1.086919, 0.271440, 0.054996, 1.086919, 0.271440
-0.012025, 0.543917, -0.754257, -0.056186, 0.901758, -0.245675, 0.068791, 1.114021, 0.230300, 0.068791, 1.114021, 0.230300
-0.090521, 0.587743, -0.676982, -0.059617, 0.923213, -0.202374, 0.068791, 0.973021, 0.111762, -0.080632, 0.973021, 0.111762
-0.132149, 0.836782, -0.627663, -0.055881, 0.942141, -0.165202, 0.068791, 0.966307, 0.066471, -0.015809, 0.966307, 0.066471
-0.181957, 0.882683, -0.560520, -0.048556, 0.948831, -0.120766, 0.014344, 0.970579, 0.261063, 0.014344, 0.970579, 0.261063
-0.035586, 0.881829, -0.549777, -0.041592, 0.950858, -0.071397, 0.014344, 0.923213, 0.426845, -0.042666, 0.923213, 0.426845
-0.014100, 0.882561, -0.592016, -0.042129, 0.949649, -0.021510, 0.014344, 0.857657, 0.447964, -0.046328, 0.857657, 0.447964
-0.128487, 0.881829, -0.499603, -0.044796, 0.947061, 0.029463, 0.014344, 0.830800, 0.427455, -0.067448, 0.830800, 0.427455
-0.098456, 0.796618, -0.446866, -0.041274, 0.943728, 0.074357, 0.014344, 0.815174, 0.398279, -0.058048, 0.815174, 0.398279
-0.063786, 0.879875, -0.360313, -0.040041, 0.944558, 0.124824, 0.014344, 0.813221, 0.562473, -0.073796, 0.813221, 0.562473
-0.052432, 0.883660, -0.181713, -0.038705, 0.940725, 0.173295, 0.014344, 0.803211, 0.609107, -0.037051, 0.803211, 0.609107
-0.045840, 0.924556, -0.211378, -0.038473, 0.934957, 0.211402, 0.014344, 0.768296, 0.580419, -0.047793, 0.768296, 0.580419
-0.125313, 0.790148, -0.198071, -0.038381, 0.926601, 0.250986, 0.014344, 0.757432, 0.580297, -0.044009, 0.757432, 0.580297
-0.110541, 0.726180, -0.190746, -0.034017, 0.922096, 0.292303, 0.014344, 0.700055, 0.628273, -0.038027, 0.700055, 0.628273
-0.015565, 0.935787, 0.006897, -0.030934, 0.920405, 0.335268, 0.014344, 0.692364, 0.668559, -0.048892, 0.692364, 0.668559
0.024721, 1.161753, 0.183300, -0.032344, 0.907581, 0.370805, 0.014344, 0.679302, 0.717634, -0.043765, 0.679302, 0.717634
-0.099676, 1.137948, 0.108344, -0.035183, 0.882909, 0.396661, 0.014344, 0.668315, 0.700421, -0.032045, 0.668315, 0.700421
-0.076238, 1.075322, 0.036562, -0.032363, 0.858774, 0.428749, 0.014344, 0.655252, 0.750107, -0.043277, 0.655252, 0.750107
0.010438, 1.025026, 0.099554, -0.030995, 0.838125, 0.466801, 0.014344, 0.662333, 0.797595, -0.048892, 0.662333, 0.797595
0.054996, 1.086919, 0.271440, -0.033584, 0.817524, 0.502857, 0.014344, 0.613014, 0.820668, -0.041323, 0.613014, 0.820668
0.068791, 1.114021, 0.230300, -0.038546, 0.793359, 0.532448, 0.014344, 0.603613, 0.863273, -0.044253, 0.603613, 0.863273
-0.080632, 0.973021, 0.111762, -0.044821, 0.767088, 0.562290, 0.014344, 0.588598, 0.827138, -0.056705, 0.588598, 0.827138
-0.015809, 0.966307, 0.066471, -0.044168, 0.744864, 0.593762, 0.014344, 0.528536, 0.741195, -0.067570, 0.528536, 0.741195
0.014344, 0.970579, 0.261063, -0.045828, 0.722603, 0.628743, 0.014344, 0.521089, 0.766099, -0.049014, 0.521089, 0.766099
-0.042666, 0.923213, 0.426845, -0.047745, 0.700378, 0.655899, 0.014344, 0.526094, 0.804187, -0.023988, 0.526094, 0.804187
-0.046328, 0.857657, 0.447964, -0.046701, 0.678514, 0.678233, 0.014344, 0.485931, 0.873527, -0.021791, 0.485931, 0.873527
-0.067448, 0.830800, 0.427455, -0.045578, 0.657761, 0.700830, 0.014344, 0.442593, 0.899896, -0.023866, 0.442593, 0.899896
-0.058048, 0.815174, 0.398279, -0.044833, 0.638943, 0.726479, 0.014344, 0.454435, 0.940426, -0.052554, 0.454435, 0.940426
-0.073796, 0.813221, 0.562473, -0.045047, 0.618824, 0.753189, 0.014344, 0.412806, 0.932491, -0.062321, 0.412806, 0.932491
-0.037051, 0.803211, 0.609107, -0.043661, 0.593640, 0.772111, 0.014344, 0.309528, 0.940914, -0.046084, 0.309528, 0.940914
-0.047793, 0.768296, 0.580419, -0.044168, 0.567204, 0.788561, 0.014344, 0.274492, 0.938107, -0.047183, 0.274492, 0.938107
-0.044009, 0.757432, 0.580297, -0.042764, 0.540469, 0.806641, 0.014344, 0.233596, 0.942013, -0.019716, 0.233596, 0.942013
-0.038027, 0.700055, 0.628273, -0.041421, 0.517152, 0.829573, 0.014344, 0.291094, 1.038943, -0.017152, 0.291094, 1.038943
-0.048892, 0.692364, 0.668559, -0.041818, 0.499158, 0.846908, 0.014344, 0.340170, 0.974974, -0.045962, 0.340170, 0.974974
-0.043765, 0.679302, 0.717634, -0.040481, 0.473015, 0.858292, 0.014344, 0.169505, 0.896234, -0.022157, 0.169505, 0.896234
-0.032045, 0.668315, 0.700421, -0.038784, 0.446274, 0.870244, 0.014344, 0.144479, 0.956662, -0.009827, 0.144479, 0.956662
-0.043277, 0.655252, 0.750107, -0.039169, 0.420143, 0.887572, 0.014344, 0.145700, 1.047000, -0.039736, 0.145700, 1.047000
-0.048892, 0.662333, 0.797595, -0.040066, 0.390185, 0.902741, 0.014344, 0.056095, 1.053470, -0.061222, 0.056095, 1.053470
-0.041323, 0.613014, 0.820668, -0.039425, 0.359165, 0.914118, 0.014344, 0.041934, 1.025148, -0.036074, 0.041934, 1.025148
-0.044253, 0.603613, 0.863273, -0.036989, 0.328255, 0.925148, 0.007386, 0.041934, 1.041262, 0.007386, -0.005188, 1.041262
-0.056705, 0.588598, 0.827138, -0.035396, 0.300488, 0.937783, 0.007386, 0.048282, 1.115974, -0.012391, 0.048282, 1.115974
-0.067570, 0.528536, 0.741195, -0.031447, 0.271806, 0.949692, 0.022279, 0.014955, 1.065312, 0.022279, 0.014955, 1.065312
-0.049014, 0.521089, 0.766099, -0.027364, 0.245511, 0.962705, 0.014100, 0.002625, 1.001465, 0.014100, 0.002625, 1.001465
-0.023988, 0.526094, 0.804187, -0.025832, 0.218629, 0.973778, 0.014100, 0.002625, 0.987548, -0.018373, -0.016542, 0.987548
-0.021791, 0.485931, 0.873527, -0.025996, 0.189801, 0.981627, 0.014100, 0.002625, 0.961179, -0.027284, -0.050479, 0.961179
-0.023866, 0.442593, 0.899896, -0.025850, 0.152848, 0.986687, 0.014100, 0.002625, 0.974730, -0.018861, -0.253128, 0.974730
-0.052554, 0.454435, 0.940426, -0.025551, 0.114723, 0.990142, 0.014100, 0.002625, 0.968992, -0.017884, -0.319905, 0.968992
-0.062321, 0.412806, 0.932491, -0.024153, 0.073137, 0.990362, 0.014100, 0.002625, 0.944821, -0.024599, -0.377281, 0.944821
-0.046084, 0.309528, 0.940914, -0.021602, 0.034811, 0.987035, 0.014100, 0.002625, 0.865959, -0.011292, -0.353720, 0.865959
-0.047183, 0.274492, 0.938107, -0.015614, 0.008778, 0.988982, 0.073674, 0.002625, 0.979857, 0.073674, -0.211133, 0.979857
-0.019716, 0.233596, 0.942013, -0.014210, -0.013624, 0.994476, 0.073674, 0.002625, 1.047976, -0.019105, -0.173534, 1.047976
-0.017152, 0.291094, 1.038943, -0.014051, -0.036806, 0.997235, 0.073674, 0.002625, 0.997192, -0.016542, -0.230056, 0.997192
-0.045962, 0.340170, 0.974974, -0.015479, -0.069755, 0.990350, 0.073674, 0.002625, 0.901239, -0.045718, -0.367881, 0.901239
-0.022157, 0.169505, 0.896234, -0.013868, -0.107752, 0.985650, 0.073674, 0.002625, 0.880974, -0.013734, -0.419764, 0.880974
-0.009827, 0.144479, 0.956662, -0.011677, -0.136153, 0.985985, 0.021669, 0.002625, 0.902948, 0.021669, -0.398523, 0.902948
-0.039736, 0.145700, 1.047000, -0.010273, -0.158744, 0.990661, 0.018251, 0.002625, 1.050174, 0.018251, -0.307331, 1.050174
-0.061222, 0.056095, 1.053470, -0.008863, -0.186681, 0.989654, 0.018251, 0.002625, 1.026857, -0.011536, -0.413050, 1.026857
-0.036074, 0.041934, 1.025148, -0.005799, -0.209314, 0.984118, 0.000061, 0.002625, 0.942746, 0.000061, -0.396570, 0.942746
0.007386, -0.005188, 1.041262, -0.004309, -0.233407, 0.979497, 0.000061, 0.002625, 0.932735, -0.006287, -0.439907, 0.932735
-0.012391, 0.048282, 1.115974, -0.005231, -0.256101, 0.974565, 0.000061, 0.002625, 0.942623, -0.011048, -0.459073, 0.942623
0.022279, 0.014955, 1.065312, -0.003742, -0.278337, 0.968125, 0.017396, 0.002625, 0.987182, 0.017396, -0.396448, 0.987182
0.014100, 0.002625, 1.001465, -0.004767, -0.298663, 0.965037, 0.001770, 0.002625, 1.003540, 0.001770, -0.391564, 1.003540
-0.018373, -0.016542, 0.987548, -0.005011, -0.319087, 0.964677, 0.009217, 0.002625, 0.994262, 0.009217, -0.405848, 0.994262
-0.027284, -0.050479, 0.961179, -0.003204, -0.338314, 0.965281, 0.017762, 0.002625, 0.999634, 0.017762, -0.401087, 0.999634
-0.018861, -0.253128, 0.974730, -0.002039, -0.353116, 0.969316, 0.017762, 0.002625, 1.041873, -0.003968, -0.346518, 1.041873
-0.017884, -0.319905, 0.968992, -0.001019, -0.353745, 0.973479, 0.001526, 0.002625, 1.057987, 0.001526, -0.265702, 1.057987
-0.024599, -0.377281, 0.944821, -0.000769, -0.356156, 0.977666, 0.001526, 0.002625, 1.052738, -0.012879, -0.368125, 1.052738
-0.011292, -0.353720, 0.865959, 0.000861, -0.354013, 0.978368, 0.007996, 0.002625, 0.958860, 0.007996, -0.334432, 0.958860
0.073674, -0.211133, 0.979857, 0.002954, -0.351767, 0.982262, 0.030581, 0.002625, 0.943844, 0.030581, -0.308796, 0.943844
-0.019105, -0.173534, 1.047976, 0.000299, -0.354569, 0.980663, 0.020570, 0.002625, 0.947873, 0.020570, -0.267167, 0.947873
-0.016542, -0.230056, 0.997192, -0.000177, -0.353488, 0.978142, 0.020570, 0.002625, 0.997558, -0.028627, -0.151926, 0.997558
-0.045718, -0.367881, 0.901239, -0.000501, -0.344107, 0.981578, 0.020570, 0.002625, 1.065922, -0.023012, -0.042422, 1.065922
-0.013734, -0.419764, 0.880974, 0.004157, -0.327571, 0.987896, 0.047427, 0.002625, 1.027590, 0.047427, -0.037173, 1.027590
0.021669, -0.398523, 0.902948, 0.005756, -0.313929, 0.990863, 0.018251, 0.002625, 0.940304, 0.018251, -0.146921, 0.940304
0.018251, -0.307331, 1.050174, 0.005432, -0.303034, 0.990588, 0.015199, 0.002625, 0.897455, 0.015199, -0.180614, 0.897455
-0.011536, -0.413050, 1.026857, 0.003803, -0.294122, 0.985784, 0.015199, 0.002625, 0.954099, -0.014344, -0.129097, 0.954099
0.000061, -0.396570, 0.942746, 0.002979, -0.276982, 0.983880, 0.015199, 0.002625, 0.988769, -0.028017, -0.070256, 0.988769
-0.006287, -0.439907, 0.932735, 0.002271, -0.253543, 0.990325, 0.015199, 0.072209, 1.071660, -0.014100, 0.072209, 1.071660
-0.011048, -0.459073, 0.942623, 0.001196, -0.223268, 0.996173, 0.015199, 0.165599, 1.049686, -0.027773, 0.165599, 1.049686
0.017396, -0.396448, 0.987182, 0.001672, -0.189453, 0.997943, 0.015199, 0.217237, 0.978026, -0.001526, 0.217237, 0.978026
0.001770, -0.391564, 1.003540, 0.000897, -0.157877, 0.997400, 0.001892, 0.235061, 0.976317, 0.001892, 0.235061, 0.976317
0.009217, -0.405848, 0.994262, 0.000232, -0.128194, 0.996741, 0.001892, 0.202100, 0.990356, -0.011536, 0.202100, 0.990356
0.017762, -0.401087, 0.999634, -0.001050, -0.097546, 0.996387, 0.001892, 0.207105, 0.987182, -0.016419, 0.207105, 0.987182
-0.003968, -0.346518, 1.041873, -0.001978, -0.061973, 0.996881, 0.001892, 0.310383, 1.009522, -0.000794, 0.310383, 1.009522
0.001526, -0.265702, 1.057987, -0.002203, -0.024214, 0.995758, 0.001892, 0.408655, 1.019410, -0.008484, 0.408655, 1.019410
-0.012879, -0.368125, 1.052738, -0.001587, 0.012281, 0.992566, 0.013856, 0.464201, 0.994140, 0.013856, 0.464201, 0.994140
0.007996, -0.334432, 0.958860, 0.002820, 0.057523, 0.986437, 0.075261, 0.536715, 0.930171, 0.075261, 0.536715, 0.930171
0.030581, -0.308796, 0.943844, 0.003931, 0.102521, 0.981872, 0.030214, 0.565525, 0.867546, 0.030214, 0.565525, 0.867546
0.020570, -0.267167, 0.947873, 0.003742, 0.147122, 0.974504, 0.026796, 0.583227, 0.796496, 0.026796, 0.583227, 0.796496
-0.028627, -0.151926, 0.997558, 0.005408, 0.192157, 0.965910, 0.053897, 0.633523, 0.775987, 0.053897, 0.633523, 0.775987
-0.023012, -0.042422, 1.065922, 0.009943, 0.233797, 0.953348, 0.062077, 0.680889, 0.746322, 0.062077, 0.680889, 0.746322
0.047427, -0.037173, 1.027590, 0.012739, 0.271965, 0.937612, 0.032900, 0.720930, 0.751206, 0.032900, 0.720930, 0.751206
0.018251, -0.146921, 0.940304, 0.011372, 0.308509, 0.921535, 0.020082, 0.693707, 0.706037, 0.020082, 0.693707, 0.706037
0.015199, -0.180614, 0.897455, 0.011494, 0.354050, 0.907148, 0.020692, 0.763902, 0.652567, 0.020692, 0.763902, 0.652567
-0.014344, -0.129097, 0.954099, 0.011933, 0.404517, 0.889623, 0.023988, 0.828725, 0.546969, 0.023988, 0.828725, 0.546969
-0.028017, -0.070256, 0.988769, 0.015156, 0.454544, 0.866374, 0.050113, 0.871452, 0.489105, 0.050113, 0.871452, 0.489105
-0.014100, 0.072209, 1.071660, 0.017671, 0.501966, 0.840103, 0.022279, 0.878166, 0.463346, 0.022279, 0.878166, 0.463346
-0.027773, 0.165599, 1.049686, 0.019020, 0.541964, 0.808240, 0.012879, 0.872185, 0.434414, 0.012879, 0.872185, 0.434414
-0.001526, 0.217237, 0.978026, 0.021528, 0.577532, 0.776292, 0.022401, 0.876946, 0.410731, 0.022401, 0.876946, 0.410731
0.001892, 0.235061, 0.976317, 0.023366, 0.610914, 0.748013, 0.035219, 0.884881, 0.412440, 0.035219, 0.884881, 0.412440
-0.011536, 0.202100, 0.990356, 0.026082, 0.644699, 0.719233, 0.056217, 0.910761, 0.400720, 0.056217, 0.910761, 0.400720
-0.016419, 0.207105, 0.987182, 0.029054, 0.682873, 0.687103, 0.047916, 0.965574, 0.347739, 0.047916, 0.965574, 0.347739
-0.000794, 0.310383, 1.009522, 0.029494, 0.723213, 0.651053, 0.047916, 1.013917, 0.266191, -0.007630, 1.013917, 0.266191
-0.008484, 0.408655, 1.019410, 0.028737, 0.757560, 0.606092, 0.047916, 0.997314, 0.110297, -0.015931, 0.997314, 0.110297
0.013856, 0.464201, 0.994140, 0.030196, 0.787261, 0.562656, 0.020692, 1.002686, 0.150705, 0.020692, 1.002686, 0.150705
0.075261, 0.536715, 0.930171, 0.032247, 0.816853, 0.519880, 0.054874, 1.056034, 0.138619, 0.054874, 1.056034, 0.138619
0.030214, 0.565525, 0.867546, 0.030886, 0.843490, 0.479375, 0.048038, 1.069462, 0.120063, 0.048038, 1.069462, 0.120063
0.026796, 0.583227, 0.796496, 0.031868, 0.865617, 0.436532, 0.049869, 1.008057, 0.010682, 0.049869, 1.008057, 0.010682
0.053897, 0.633523, 0.775987, 0.030245, 0.884032, 0.391442, 0.049869, 0.951535, 0.010682, -0.005677, 0.951535, -0.105292
0.062077, 0.680889, 0.746322, 0.027229, 0.896441, 0.343222, 0.049869, 0.881707, 0.010682, -0.006409, 0.881707, -0.188427
0.032900, 0.720930, 0.751206, 0.026088, 0.898944, 0.290502, 0.039248, 0.730941, 0.010682, 0.039248, 0.730941, -0.308063
0.020082, 0.693707, 0.706037, 0.027498, 0.901996, 0.239260, 0.061100, 0.781969, 0.010682, 0.061100, 0.781969, -0.273637
0.020692, 0.763902, 0.652567, 0.030184, 0.907807, 0.192382, 0.073796, 0.809925, 0.010682, 0.073796, 0.809925, -0.231520
0.023988, 0.828725, 0.546969, 0.032735, 0.915797, 0.148459, 0.071721, 0.923701, 0.010682, 0.071721, 0.923701, -0.225905
0.050113, 0.871452, 0.489105, 0.034438, 0.921931, 0.109223, 0.058048, 0.951413, 0.010682, 0.058048, 0.951413, -0.237746
0.022279, 0.878166, 0.463346, 0.034279, 0.924825, 0.070280, 0.046939, 0.929317, 0.010682, 0.046939, 0.929317, -0.289752
0.012879, 0.872185, 0.434414, 0.037441, 0.923604, 0.024074, 0.085515, 0.853751, 0.010682, 0.085515, 0.853751, -0.460783
0.022401, 0.876946, 0.410731, 0.039938, 0.920387, -0.021583, 0.062809, 0.807850, 0.010682, 0.062809, 0.807850, -0.478728
0.035219, 0.884881, 0.412440, 0.042276, 0.915260, -0.067790, 0.069157, 0.774400, 0.010682, 0.069157, 0.774400, -0.513398
0.056217, 0.910761, 0.400720, 0.043930, 0.909699, -0.116139, 0.068303, 0.773668, 0.010682, 0.068303, 0.773668, -0.554538
0.047916, 0.965574, 0.347739, 0.044394, 0.903241, -0.163548, 0.065495, 0.781603, 0.010682, 0.065495, 0.781603, -0.547458
-0.007630, 1.013917, 0.266191, 0.045840, 0.895770, -0.207667, 0.076848, 0.816151, 0.010682, 0.076848, 0.816151, -0.534640
-0.015931, 0.997314, 0.110297, 0.048733, 0.885241, -0.250766, 0.050235, 0.803333, 0.010682, 0.050235, 0.803333, -0.595801
0.020692, 1.002686, 0.150705, 0.050937, 0.870976, -0.290136, 0.028139, 0.712019, 0.010682, 0.028139, 0.712019, -0.677104
0.054874, 1.056034, 0.138619, 0.053525, 0.851749, -0.334347, 0.072453, 0.618141, 0.010682, 0.072453, 0.618141, -0.733504
0.048038, 1.069462, 0.120063, 0.053379, 0.830849, -0.377660, 0.051944, 0.638039, 0.010682, 0.051944, 0.638039, -0.727645
0.049869, 1.008057, 0.010682, 0.056913, 0.810737, -0.420131, 0.118721, 0.667216, 0.010682, 0.118721, 0.667216, -0.729354
-0.005677, 0.951535, -0.105292, 0.057566, 0.788787, -0.460923, 0.062931, 0.569065, 0.010682, 0.062931, 0.569065, -0.805164
-0.006409, 0.881707, -0.188427, 0.060349, 0.762962, -0.498553, 0.049991, 0.435024, 0.010682, 0.049991, 0.435024, -0.857901
0.039248, 0.730941, -0.308063, 0.062687, 0.737917, -0.531618, 0.040347, 0.380822, 0.010682, 0.040347, 0.380822, -0.849722
0.061100, 0.781969, -0.273637, 0.062834, 0.715406, -0.557041, 0.042178, 0.280718, 0.010682, 0.042178, 0.280718, -0.816517
0.073796, 0.809925, -0.231520, 0.062382, 0.687829, -0.583257, 0.052066, 0.230422, 0.010682, 0.052066, 0.230422, -0.797961
0.071721, 0.923701, -0.225905, 0.064140, 0.660398, -0.617689, 0.108954, 0.261307, 0.010682, 0.108954, 0.261307, -0.920161
0.058048, 0.951413, -0.237746, 0.063749, 0.625795, -0.655973, 0.063908, 0.231643, 0.010682, 0.063908, 0.231643, -0.991577
0.046939, 0.929317, -0.289752, 0.062040, 0.579674, -0.695172, 0.023866, 0.028993, 0.010682, 0.023866, 0.028993, -1.021730
0.085515, 0.853751, -0.460783, 0.060416, 0.535378, -0.729793, 0.014466, 0.043399, 0.010682, 0.014466, 0.043399, -0.982177
0.062809, 0.807850, -0.478728, 0.057425, 0.496734, -0.758182, 0.025697, 0.080876, 0.010682, 0.025697, 0.080876, -1.028566
0.069157, 0.774400, -0.513398, 0.057010, 0.459141, -0.789446, 0.054508, 0.055973, 0.010682, 0.054508, 0.055973, -1.104010
0.068303, 0.773668, -0.554538, 0.055698, 0.421272, -0.818422, 0.042910, 0.017030, 0.010682, 0.042910, 0.017030, -1.092901
0.065495, 0.781603, -0.547458, 0.054276, 0.383538, -0.844479, 0.039858, 0.018983, 0.010682, 0.039858, 0.018983, -1.075688
0.076848, 0.816151, -0.534640, 0.052078, 0.346481, -0.868455, 0.021547, 0.040469, 0.010682, 0.021547, 0.040469, -1.026979
0.050235, 0.803333, -0.595801, 0.048300, 0.303968, -0.892736, 0.001282, 0.040469, 0.010682, 0.001282, -0.034121, -1.020265
0.028139, 0.712019, -0.677104, 0.045755, 0.260606, -0.913697, 0.001282, 0.040469, 0.010682, -0.000671, -0.063908, -1.015016
0.072453, 0.618141, -0.733504, 0.045401, 0.224434, -0.930428, 0.021058, 0.040469, 0.010682, 0.021058, -0.011414, -1.011719
0.051944, 0.638039, -0.727645, 0.043356, 0.191625, -0.947275, 0.031557, 0.040469, 0.010682, 0.031557, -0.038027, -1.070439
0.118721, 0.667216, -0.729354, 0.041885, 0.158579, -0.963041, 0.022523, 0.040469, 0.010682, 0.022523, -0.022890, -1.042971
0.062931, 0.569065, -0.805164, 0.037649, 0.126003, -0.977098, 0.033999, 0.015687, 0.010682, 0.033999, 0.015687, -1.010499
0.049991, 0.435024, -0.857901, 0.035793, 0.097650, -0.987292, 0.025819, 0.002014, 0.010682, 0.025819, 0.002014, -1.009034
0.040347, 0.380822, -0.849722, 0.034469, 0.074510, -0.995288, 0.023500, 0.002014, 0.010682, 0.023500, -0.027773, -1.017823
0.042178, 0.280718, -0.816517, 0.034560, 0.055680, -1.003650, 0.042178, 0.004212, 0.010682, 0.042178, 0.004212, -1.016969
0.052066, 0.230422, -0.797961, 0.034084, 0.043222, -1.013056, 0.032656, 0.031557, 0.010682, 0.032656, 0.031557, -1.004639
0.108954, 0.261307, -0.920161, 0.032479, 0.035671, -1.022188, 0.019960, 0.079412, 0.010682, 0.019960, 0.079412, -0.980590
0.063908, 0.231643, -0.991577, 0.028218, 0.038296, -1.020265, 0.023744, 0.313801, 0.010682, 0.023744, 0.313801, -0.881707
0.023866, 0.028993, -1.021730, 0.025960, 0.045175, -1.012952, 0.018739, 0.369224, 0.010682, 0.018739, 0.369224, -0.845327
0.014466, 0.043399, -0.982177, 0.025923, 0.061515, -1.006140, 0.023134, 0.355796, 0.010682, 0.023134, 0.355796, -0.885491
0.025697, 0.080876, -1.028566, 0.026363, 0.077129, -1.001880, 0.023256, 0.355674, 0.010682, 0.023256, 0.355674, -0.896966
0.054508, 0.055973, -1.104010, 0.026070, 0.090197, -0.994806, 0.019838, 0.342245, 0.010682, 0.019838, 0.342245, -0.887078
0.042910, 0.017030, -1.092901, 0.023885, 0.104456, -0.983910, 0.010804, 0.341146, 0.010682, 0.010804, 0.341146, -0.886101
0.039858, 0.018983, -1.075688, 0.022316, 0.121278, -0.973613, 0.011536, 0.353476, 0.010682, 0.011536, 0.353476, -0.886956
0.021547, 0.040469, -1.026979, 0.019362, 0.144485, -0.961448, 0.011536, 0.483123, 0.010682, -0.019227, 0.483123, -0.832387
0.001282, -0.034121, -1.020265, 0.019319, 0.170671, -0.950754, 0.020692, 0.564182, 0.010682, 0.020692, 0.564182, -0.813099
-0.000671, -0.063908, -1.015016, 0.019154, 0.202606, -0.939303, 0.020692, 0.604590, 0.010682, -0.002014, 0.604590, -0.791247
0.021058, -0.011414, -1.011719, 0.019154, 0.236227, -0.927779, 0.020692, 0.608497, 0.010682, -0.000671, 0.608497, -0.784533
0.031557, -0.038027, -1.070439, 0.017555, 0.267381, -0.916255, 0.020692, 0.611671, 0.010682, -0.010926, 0.611671, -0.781237
0.022523, -0.022890, -1.042971, 0.013801, 0.299042, -0.898865, 0.020692, 0.595190, 0.010682, -0.043521, 0.595190, -0.722639
0.033999, 0.015687, -1.010499, 0.007679, 0.327901, -0.883251, 0.020692, 0.554294, 0.010682, -0.099921, 0.554294, -0.730696
0.025819, 0.002014, -1.009034, 0.005756, 0.358750, -0.868522, 0.020692, 0.632668, 0.010682, -0.004456, 0.632668, -0.715925
0.023500, -0.027773, -1.017823, 0.000299, 0.391937, -0.850461, 0.020692, 0.665751, 0.010682, -0.083318, 0.665751, -0.647806
0.042178, 0.004212, -1.016969, -0.002405, 0.431453, -0.826674, 0.020692, 0.762559, 0.010682, -0.030580, 0.762559, -0.542086
0.032656, 0.031557, -1.004639, -0.006464, 0.471641, -0.799664, 0.020692, 0.807972, 0.010682, -0.039004, 0.807972, -0.476775
0.019960, 0.079412, -0.980590, -0.009461, 0.509333, -0.773149, 0.020692, 0.785387, 0.010682, -0.027284, 0.785387, -0.474333
0.023744, 0.313801, -0.881707, -0.010291, 0.548556, -0.751743, 0.003357, 0.863883, 0.010682, 0.003357, 0.863883, -0.552463
0.018739, 0.369224, -0.845327, -0.010993, 0.578447, -0.731386, 0.009705, 0.911616, 0.010682, 0.009705, 0.911616, -0.474577
0.023134, 0.355796, -0.885491, -0.012464, 0.607386, -0.710328, 0.009705, 0.947995, 0.010682, -0.010682, 0.947995, -0.424159
0.023256, 0.355674, -0.896966, -0.014808, 0.636984, -0.685399, 0.009705, 0.947751, 0.010682, -0.023744, 0.947751, -0.386925
0.019838, 0.342245, -0.887078, -0.017121, 0.669700, -0.658829, 0.009705, 1.010010, 0.010682, -0.023012, 1.010010, -0.365562
0.010804, 0.341146, -0.886101, -0.019148, 0.703003, -0.632149, 0.009705, 1.008301, 0.010682, -0.020692, 1.008301, -0.353476
0.011536, 0.353476, -0.886956, -0.021626, 0.735000, -0.603150, 0.009705, 0.981078, 0.010682, -0.038760, 0.981078, -0.306110
-0.019227, 0.483123, -0.832387, -0.022200, 0.765214, -0.573234, 0.000061, 0.957761, 0.010682, 0.000061, 0.957761, -0.288653
0.020692, 0.564182, -0.813099, -0.021681, 0.788384, -0.545468, 0.000061, 0.946530, 0.010682, -0.008851, 0.946530, -0.277056
-0.002014, 0.604590, -0.791247, -0.023549, 0.807648, -0.514955, 0.000061, 0.949460, 0.010682, -0.016664, 0.949460, -0.202832
-0.000671, 0.608497, -0.784533, -0.024208, 0.826717, -0.481078, 0.000061, 0.985961, 0.010682, -0.015199, 0.985961, -0.113715
-0.010926, 0.611671, -0.781237, -0.027925, 0.844357, -0.449155, 0.000061, 0.961301, 0.010682, -0.075017, 0.961301, -0.146066
-0.043521, 0.595190, -0.722639, -0.028658, 0.861942, -0.415736, 0.000061, 0.963377, 0.010682, -0.025575, 0.963377, -0.112861
-0.099921, 0.554294, -0.730696, -0.027748, 0.879930, -0.384105, 0.000061, 0.954953, 0.010682, -0.025331, 0.954953, -0.090032
-0.004456, 0.632668, -0.715925, -0.024489, 0.899310, -0.348428, 0.000061, 0.941891, 0.010682, -0.034731, 0.941891, -0.017152
-0.083318, 0.665751, -0.647806, -0.026985, 0.911567, -0.312989, 0.000061, 0.877800, 0.010682, -0.054386, 0.877800, -0.007142
-0.030580, 0.762559, -0.542086, -0.026033, 0.920857, -0.280602, 0.000061, 0.851553, 0.010682, -0.064274, 0.851553, -0.000061
