You entered a buffer length of 100
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
-0.067936, -0.109687, -1.015992, -0.047250, 0.469680, -0.044167, 0.013123, 0.032290, 1.069218, -0.126656, -0.108100, 1.069218
-0.102118, -0.020448, -0.984862, -0.047776, 0.469658, -0.023185, 0.013123, 0.032290, 1.082158, -0.120552, -0.111884, 1.082158
-0.096502, 0.000427, -0.975707, -0.047757, 0.468521, -0.002374, 0.013123, 0.032290, 1.096197, -0.100165, -0.134102, 1.096197
-0.093939, -0.003601, -0.968138, -0.047747, 0.466899, 0.018381, 0.013123, 0.032290, 1.099860, -0.095526, -0.161814, 1.099860
-0.090154, -0.031557, -0.964597, -0.048019, 0.464821, 0.038591, 0.013123, 0.032290, 1.052860, -0.121162, -0.211378, 1.052860
-0.092962, -0.050235, -0.973509, -0.048495, 0.462078, 0.058330, 0.013123, 0.032290, 1.009278, -0.137765, -0.305866, 1.009278
-0.063664, -0.050601, -0.992065, -0.048898, 0.460146, 0.078475, 0.013123, 0.032290, 1.041018, -0.133248, -0.243362, 1.041018
-0.010682, -0.031679, -1.013673, -0.049064, 0.459040, 0.098774, 0.013123, 0.032290, 1.037844, -0.080266, -0.161204, 1.037844
-0.085882, -0.000305, -1.046023, -0.049631, 0.458097, 0.119385, 0.013123, 0.032290, 1.047366, -0.067326, -0.126045, 1.047366
-0.083196, 0.060734, -0.943966, -0.049201, 0.457663, 0.140314, 0.013123, 0.032290, 1.046878, -0.042910, -0.043643, 1.046878
-0.072575, 0.112739, -0.880242, -0.049293, 0.456844, 0.160258, 0.013123, 0.032290, 1.050418, -0.092352, -0.021181, 1.050418
-0.039492, 0.065983, -0.919673, -0.049616, 0.455422, 0.179253, 0.013123, 0.032290, 1.019288, -0.104926, -0.029482, 1.019288
-0.018861, 0.057804, -0.993896, -0.050134, 0.454869, 0.198580, 0.013123, 0.010682, 1.013062, -0.091253, 0.010682, 1.013062
-0.016053, 0.135812, -1.042239, -0.050087, 0.454821, 0.218937, 0.013123, 0.053043, 1.041751, -0.014222, 0.053043, 1.041751
-0.050357, 0.136300, -1.018678, -0.049920, 0.454377, 0.239678, 0.000671, 0.091375, 1.031862, 0.000671, 0.091375, 1.031862
-0.039492, 0.136178, -0.985717, -0.049675, 0.454871, 0.260261, 0.000671, 0.185741, 1.039675, -0.025819, 0.185741, 1.039675
-0.001282, 0.157663, -0.994384, -0.049597, 0.455894, 0.280387, 0.000671, 0.238479, 1.026857, -0.031679, 0.238479, 1.026857
0.008973, 0.143502, -0.954221, -0.049973, 0.456938, 0.300417, 0.000671, 0.262040, 1.008667, -0.038882, 0.262040, 1.008667
-0.017396, 0.154978, -0.950436, -0.050311, 0.458314, 0.319510, 0.000671, 0.281084, 0.955075, -0.024843, 0.281084, 0.955075
-0.039736, 0.255448, -0.961423, -0.050220, 0.460164, 0.338574, 0.000671, 0.339926, 0.955930, -0.008362, 0.339926, 0.955930
-0.071721, 0.161082, -1.072148, -0.049986, 0.460731, 0.358536, 0.000671, 0.312214, 1.034792, -0.016297, 0.312214, 1.034792
-0.045108, 0.163767, -1.010499, -0.049461, 0.462642, 0.379285, 0.000671, 0.352133, 1.002686, -0.019227, 0.352133, 1.002686
-0.006287, 0.192700, -0.966673, -0.049193, 0.465606, 0.398390, 0.000671, 0.460172, 0.900018, -0.018251, 0.460172, 0.900018
0.038027, 0.310627, -0.853751, -0.049699, 0.468461, 0.417170, 0.000671, 0.478240, 0.911372, -0.056949, 0.478240, 0.911372
-0.003113, 0.435268, -0.804676, -0.050588, 0.470956, 0.433794, 0.000671, 0.560154, 0.808582, -0.050845, 0.560154, 0.808582
-0.013245, 0.561619, -0.738998, -0.051079, 0.472758, 0.450739, 0.000671, 0.615455, 0.889886, -0.052188, 0.615455, 0.889886
-0.037173, 0.607032, -0.725081, -0.051567, 0.473601, 0.466972, 0.000671, 0.645852, 0.884270, -0.062077, 0.645852, 0.884270
-0.035097, 0.640115, -0.692486, -0.052208, 0.474166, 0.482101, 0.000671, 0.663554, 0.787829, -0.101264, 0.663554, 0.787829
-0.027895, 0.711774, -0.670634, -0.053036, 0.473888, 0.495604, 0.000671, 0.612281, 0.657816, -0.117866, 0.612281, 0.657816
-0.065739, 0.721052, -0.678935, -0.053899, 0.473066, 0.508080, 0.000671, 0.629616, 0.577000, -0.114204, 0.629616, 0.577000
0.042910, 0.734603, -0.663065, -0.054846, 0.474480, 0.521212, 0.000671, 0.862418, 0.634255, -0.160471, 0.862418, 0.634255
0.003968, 0.699322, -0.710920, -0.057096, 0.475971, 0.534238, 0.000671, 0.883782, 0.639504, -0.182079, 0.883782, 0.639504
0.043643, 0.677959, -0.693219, -0.058468, 0.477782, 0.547497, 0.000671, 0.880364, 0.614967, -0.133248, 0.880364, 0.614967
0.060367, 0.667094, -0.696026, -0.059736, 0.479128, 0.559665, 0.000671, 0.812611, 0.523653, -0.083196, 0.812611, 0.523653
0.056217, 0.723128, -0.720930, -0.060907, 0.480581, 0.571340, 0.000671, 0.812366, 0.471403, -0.056705, 0.812366, 0.471403
0.047549, 0.692974, -0.627419, -0.062466, 0.481835, 0.583399, 0.000671, 0.848501, 0.484954, -0.099676, 0.848501, 0.484954
0.072819, 0.724226, -0.620582, -0.064095, 0.483847, 0.593660, 0.000671, 0.894159, 0.398767, -0.115302, 0.894159, 0.398767
0.043643, 0.820302, -0.582494, -0.066266, 0.485778, 0.602789, 0.000671, 0.917353, 0.292315, -0.144357, 0.917353, 0.292315
0.013123, 0.920527, -0.548679, -0.067916, 0.487356, 0.611594, 0.000671, 0.978148, 0.297931, -0.121284, 0.978148, 0.297931
0.017274, 0.872795, -0.546237, -0.069505, 0.488127, 0.619228, 0.000671, 0.997558, 0.214796, -0.145822, 0.997558, 0.214796
0.001770, 0.839102, -0.561985, -0.071185, 0.489179, 0.626537, 0.000671, 0.978026, 0.184643, -0.150705, 0.978026, 0.184643
-0.041201, 0.876579, -0.517305, -0.072456, 0.490076, 0.633153, 0.000671, 0.928829, 0.099554, -0.125313, 0.928829, 0.099554
-0.040103, 0.869133, -0.542331, -0.073542, 0.490483, 0.639265, 0.000671, 0.917231, 0.093939, -0.149850, 0.917231, 0.093939
-0.042910, 0.853751, -0.468962, -0.074548, 0.491113, 0.644513, 0.000671, 0.932125, 0.093939, -0.140695, 0.932125, -0.017518
0.076115, 0.764512, -0.421474, -0.075404, 0.491646, 0.648309, 0.000671, 0.907099, 0.093939, -0.128487, 0.907099, -0.089422
-0.040469, 0.827382, -0.333700, -0.077844, 0.492589, 0.651352, 0.000671, 0.858756, 0.093939, -0.167918, 0.858756, -0.117134
-0.071477, 0.872307, -0.232497, -0.079167, 0.493016, 0.653217, 0.000671, 0.870109, 0.093939, -0.172801, 0.870109, -0.147165
0.023988, 0.948727, -0.133614, -0.080107, 0.493153, 0.653657, 0.000671, 0.885979, 0.093939, -0.165476, 0.885979, -0.188549
0.052066, 0.980223, -0.088934, -0.081867, 0.492193, 0.652622, 0.000671, 0.852774, 0.093939, -0.151926, 0.852774, -0.237136
0.033022, 1.027467, -0.039370, -0.084011, 0.490682, 0.650942, 0.000671, 0.829091, 0.093939, -0.162424, 0.829091, -0.256913
-0.010071, 0.992675, 0.028749, -0.086045, 0.488943, 0.648588, 0.000671, 0.853629, 0.093939, -0.170359, 0.853629, -0.274736
0.046695, 1.077641, 0.073430, -0.087603, 0.488031, 0.645450, 0.000671, 0.901483, 0.093939, -0.165843, 0.901483, -0.285113
0.038027, 1.073735, 0.120063, -0.089761, 0.486042, 0.641411, 0.000671, 0.878655, 0.093939, -0.169139, 0.878655, -0.330403
-0.010193, 1.073857, 0.111274, -0.091850, 0.484081, 0.636822, 0.000671, 0.877678, 0.093939, -0.170848, 0.877678, -0.338827
-0.013490, 1.050296, 0.089056, -0.093442, 0.481841, 0.632062, 0.000671, 0.849844, 0.093939, -0.169383, 0.849844, -0.364707
0.010682, 0.949338, 0.092108, -0.095007, 0.479630, 0.627475, 0.000671, 0.829213, 0.093939, -0.169993, 0.829213, -0.369713
0.011170, 0.913325, 0.071477, -0.096653, 0.479144, 0.622633, 0.000671, 0.900751, 0.093939, -0.153879, 0.900751, -0.392053
0.006653, 0.830068, 0.133004, -0.098408, 0.479088, 0.617645, 0.000671, 0.907709, 0.093939, -0.164378, 0.907709, -0.427333
0.013123, 0.850333, 0.134469, -0.100176, 0.479939, 0.612073, 0.000671, 0.915156, 0.093939, -0.170115, 0.915156, -0.424159
-0.000061, 0.857169, 0.207959, -0.101759, 0.480244, 0.606173, 0.000671, 0.880852, 0.093939, -0.145212, 0.880852, -0.455533
-0.028139, 0.896478, 0.280840, -0.103384, 0.479849, 0.599313, 0.000671, 0.817616, 0.093939, -0.162547, 0.817616, -0.478118
-0.050113, 0.899042, 0.246658, -0.104464, 0.478855, 0.592166, 0.000671, 0.797107, 0.093939, -0.136178, 0.797107, -0.433803
-0.067082, 0.926753, 0.267411, -0.105859, 0.477655, 0.584502, 0.000671, 0.779039, 0.093939, -0.189526, 0.779039, -0.519746
-0.050113, 0.948361, 0.344442, -0.106679, 0.475935, 0.575536, 0.000671, 0.754746, 0.093939, -0.149118, 0.754746, -0.629250
-0.067692, 0.932613, 0.353964, -0.107345, 0.473906, 0.565768, 0.000671, 0.745468, 0.093939, -0.116767, 0.745468, -0.632302
-0.062809, 0.870476, 0.428188, -0.108068, 0.471472, 0.555581, 0.000671, 0.689190, 0.093939, -0.139962, 0.689190, -0.664774
-0.036806, 0.818714, 0.488372, -0.108862, 0.469405, 0.544370, 0.000671, 0.663798, 0.093939, -0.142160, 0.663798, -0.692852
-0.063664, 0.793322, 0.509980, -0.109648, 0.467585, 0.532144, 0.000671, 0.636697, 0.093939, -0.115425, 0.636697, -0.734237
-0.069035, 0.753769, 0.537203, -0.110192, 0.465690, 0.519479, 0.000671, 0.603858, 0.093939, -0.118110, 0.603858, -0.756577
-0.055851, 0.727400, 0.588842, -0.110522, 0.464087, 0.506731, 0.000671, 0.593481, 0.093939, -0.101996, 0.593481, -0.737533
-0.054874, 0.706647, 0.605689, -0.110882, 0.462986, 0.493433, 0.000671, 0.617286, 0.093939, -0.091864, 0.617286, -0.740951
-0.048526, 0.716291, 0.637307, -0.111157, 0.462074, 0.479739, 0.000671, 0.615455, 0.093939, -0.082341, 0.615455, -0.763780
-0.039126, 0.731185, 0.703107, -0.111403, 0.460345, 0.465362, 0.000671, 0.543429, 0.093939, -0.073186, 0.543429, -0.800403
-0.058414, 0.718367, 0.750839, -0.112071, 0.457021, 0.450126, 0.000671, 0.398767, 0.093939, -0.105902, 0.398767, -0.820424
-0.112128, 0.674052, 0.773790, -0.112597, 0.453563, 0.433919, 0.000671, 0.372520, 0.093939, -0.111030, 0.372520, -0.869865
-0.113960, 0.614356, 0.841665, -0.112490, 0.450446, 0.417242, 0.000671, 0.362388, 0.093939, -0.101386, 0.362388, -0.893914
-0.091986, 0.598364, 0.905756, -0.112155, 0.447829, 0.399475, 0.000671, 0.352622, 0.093939, -0.080510, 0.352622, -0.935055
-0.083928, 0.542453, 0.964475, -0.111752, 0.444514, 0.380581, 0.000671, 0.266923, 0.093939, -0.051700, 0.266923, -0.983642
-0.094183, 0.482268, 0.925655, -0.111456, 0.441025, 0.361360, 0.000671, 0.193554, 0.093939, -0.054264, 0.193554, -0.957639
-0.091741, 0.444180, 0.902460, -0.111024, 0.438442, 0.342627, 0.000671, 0.223952, 0.093939, -0.050967, 0.223952, -0.947629
-0.093817, 0.389367, 0.902094, -0.110609, 0.436596, 0.323937, 0.000671, 0.259598, 0.093939, -0.050235, 0.259598, -0.966551
-0.107856, 0.347983, 0.937862, -0.109965, 0.435543, 0.305174, 0.000671, 0.284014, 0.093939, -0.029482, 0.284014, -0.974242
-0.147287, 0.324178, 0.988525, -0.108946, 0.435008, 0.285873, 0.000671, 0.294513, 0.093939, -0.005921, 0.294513, -0.992187
-0.150583, 0.216993, 0.964842, -0.107489, 0.434255, 0.266414, 0.000671, 0.248855, 0.093939, -0.001648, 0.248855, -0.957395
-0.078313, 0.195874, 0.951169, -0.106194, 0.434289, 0.247522, 0.000671, 0.220411, 0.093939, -0.021058, 0.220411, -0.924312
-0.093817, 0.140328, 0.991699, -0.106069, 0.433707, 0.229257, 0.000671, 0.137643, 0.093939, -0.065739, 0.137643, -0.875359
-0.114936, 0.140450, 1.015138, -0.105672, 0.432952, 0.210311, 0.000671, 0.064884, 0.093939, -0.054141, 0.064884, -0.902948
-0.107612, 0.014588, 1.007081, -0.105264, 0.430751, 0.190646, 0.000671, 0.064884, 0.093939, -0.074162, -0.079656, -0.951291
-0.135934, 0.032290, 1.035280, -0.104816, 0.428792, 0.170978, 0.000671, 0.064884, 0.093939, -0.062809, -0.181347, -0.959714
-0.127510, -0.004212, 1.008667, -0.104265, 0.425603, 0.150916, 0.000671, 0.064884, 0.093939, -0.080877, -0.286578, -0.970945
-0.092108, -0.035586, 1.001831, -0.104047, 0.422228, 0.131025, 0.000671, 0.064884, 0.093939, -0.105658, -0.341757, -0.980468
-0.105658, -0.110908, 1.057010, -0.104226, 0.418625, 0.111461, 0.000671, 0.064884, 0.093939, -0.110053, -0.395837, -0.954587
-0.165232, -0.087835, 1.005738, -0.104060, 0.415600, 0.091111, 0.000671, 0.064884, 0.093939, -0.089056, -0.413416, -0.977904
-0.178539, -0.101264, 1.011353, -0.103069, 0.411934, 0.070927, 0.000671, 0.064884, 0.093939, -0.066105, -0.454434, -1.012696
-0.161448, -0.139718, 1.024293, -0.102016, 0.408582, 0.050673, 0.000671, 0.064884, 0.093939, -0.073186, -0.436489, -1.014039
-0.143991, -0.166087, 0.949948, -0.101179, 0.405900, 0.030688, 0.000671, 0.064884, 0.093939, -0.077825, -0.407923, -0.974242
-0.133614, -0.183178, 0.970457, -0.100527, 0.403616, 0.011339, 0.000671, 0.064884, 0.093939, -0.078801, -0.394494, -0.984984
-0.112739, -0.186352, 1.040164, -0.099960, 0.401686, -0.008467, 0.000671, 0.064884, 0.093939, -0.076848, -0.376183, -1.010132
-0.111396, -0.190991, 1.075810, -0.099547, 0.399913, -0.029007, 0.000671, 0.064884, 0.093939, -0.071477, -0.363609, -1.013795
-0.126656, -0.108100, 1.069218, -0.099064, 0.398470, -0.050266, 0.000671, 0.064884, 0.093939, -0.063053, -0.335287, -1.050052
-0.120552, -0.111884, 1.082158, -0.098440, 0.396273, -0.071669, 0.000671, 0.064884, 0.093939, -0.064274, -0.327840, -1.071171
-0.100165, -0.134102, 1.096197, -0.097797, 0.394107, -0.093239, 0.000671, 0.064884, 0.093939, -0.056217, -0.328450, -1.074834
-0.095526, -0.161814, 1.099860, -0.097497, 0.392491, -0.114287, 0.000671, 0.064884, 0.093939, -0.070256, -0.295733, -1.008545
-0.121162, -0.211378, 1.052860, -0.097383, 0.391331, -0.135072, 0.000671, 0.064884, 0.093939, -0.084051, -0.277788, -0.978636
-0.137765, -0.305866, 1.009278, -0.097126, 0.391342, -0.155118, 0.000671, 0.064884, 0.093939, -0.095526, -0.210279, -0.951779
-0.133248, -0.243362, 1.041018, -0.096706, 0.392641, -0.174908, 0.000671, 0.064884, 0.093939, -0.095770, -0.175975, -0.969725
-0.080266, -0.161204, 1.037844, -0.095921, 0.393967, -0.195005, 0.000671, 0.064884, 0.093939, -0.054752, -0.110786, -0.968626
-0.067326, -0.126045, 1.047366, -0.095296, 0.395046, -0.215290, 0.000671, 0.064884, 0.093939, -0.017762, -0.053287, -0.990722
-0.042910, -0.043643, 1.046878, -0.094898, 0.396804, -0.235614, 0.000671, 0.049747, 0.093939, -0.027529, 0.049747, -0.984984
-0.092352, -0.021181, 1.050418, -0.095238, 0.398436, -0.255008, 0.000671, 0.119575, 0.093939, -0.076848, 0.119575, -0.892572
-0.104926, -0.029482, 1.019288, -0.095069, 0.400081, -0.274148, 0.000671, 0.143258, 0.093939, -0.075505, 0.143258, -0.863517
-0.091253, 0.010682, 1.013062, -0.094724, 0.402254, -0.293248, 0.000671, 0.187817, 0.093939, -0.070378, 0.187817, -0.890740
-0.014222, 0.053043, 1.041751, -0.094392, 0.404364, -0.312723, 0.000671, 0.221754, 0.093939, -0.058048, 0.221754, -0.934444
0.000671, 0.091375, 1.031862, -0.094421, 0.406870, -0.332630, 0.000671, 0.303668, 0.093939, -0.017152, 0.303668, -0.948972
-0.025819, 0.185741, 1.039675, -0.094445, 0.409114, -0.352233, 0.000671, 0.315754, 0.093939, -0.001770, 0.315754, -0.928462
-0.031679, 0.238479, 1.026857, -0.094726, 0.410771, -0.371256, 0.000671, 0.351401, 0.093939, -0.053897, 0.351401, -0.862540
-0.038882, 0.262040, 1.008667, -0.095251, 0.412087, -0.389981, 0.000671, 0.370079, 0.093939, -0.084173, 0.370079, -0.845694
-0.024843, 0.281084, 0.955075, -0.095736, 0.413216, -0.408318, 0.000671, 0.374962, 0.093939, -0.087347, 0.374962, -0.825063
-0.008362, 0.339926, 0.955930, -0.096103, 0.414875, -0.425907, 0.000671, 0.446988, 0.093939, -0.061588, 0.446988, -0.803821
-0.016297, 0.312214, 1.034792, -0.096565, 0.416479, -0.443115, 0.000671, 0.500336, 0.093939, -0.054508, 0.500336, -0.764878
-0.019227, 0.352133, 1.002686, -0.096892, 0.418514, -0.461317, 0.000671, 0.515718, 0.093939, -0.049014, 0.515718, -0.785387
-0.018251, 0.460172, 0.900018, -0.097010, 0.420690, -0.479432, 0.000671, 0.569676, 0.093939, -0.031069, 0.569676, -0.808826
-0.056949, 0.478240, 0.911372, -0.097257, 0.421564, -0.497106, 0.000671, 0.547580, 0.093939, -0.042910, 0.547580, -0.867301
-0.050845, 0.560154, 0.808582, -0.097610, 0.422001, -0.514339, 0.000671, 0.521943, 0.093939, -0.092230, 0.521943, -0.812000
-0.052188, 0.615455, 0.889886, -0.097776, 0.421730, -0.529811, 0.000671, 0.533053, 0.093939, -0.067448, 0.533053, -0.738631
-0.062077, 0.645852, 0.884270, -0.097875, 0.421179, -0.545738, 0.000671, 0.560398, 0.093939, -0.062077, 0.560398, -0.702741
-0.101264, 0.663554, 0.787829, -0.097617, 0.420298, -0.561394, 0.000671, 0.557712, 0.093939, -0.036318, 0.557712, -0.681377
-0.117866, 0.612281, 0.657816, -0.097041, 0.420005, -0.575420, 0.000671, 0.634255, 0.093939, -0.043643, 0.634255, -0.614723
-0.114204, 0.629616, 0.577000, -0.096456, 0.420836, -0.587190, 0.000671, 0.695416, 0.093939, -0.059391, 0.695416, -0.519258
-0.160471, 0.862418, 0.634255, -0.095627, 0.422725, -0.596949, 0.000671, 0.818470, 0.093939, -0.031313, 0.818470, -0.398889
-0.182079, 0.883782, 0.639504, -0.094094, 0.423006, -0.606742, 0.000671, 0.890496, 0.093939, -0.007142, 0.890496, -0.345053
-0.133248, 0.880364, 0.614967, -0.092337, 0.423408, -0.616401, 0.000671, 0.924068, 0.093939, -0.006409, 0.924068, -0.326375
-0.083196, 0.812611, 0.523653, -0.091203, 0.424799, -0.624556, 0.000671, 1.019410, 0.093939, -0.019838, 1.019410, -0.200513
-0.056705, 0.812366, 0.471403, -0.090369, 0.426739, -0.631575, 0.000183, 1.006592, 0.093939, 0.000183, 1.006592, -0.178295
-0.099676, 0.848501, 0.484954, -0.089899, 0.428215, -0.637550, 0.000183, 0.959958, 0.093939, -0.009705, 0.959958, -0.126045
-0.115302, 0.894159, 0.398767, -0.088832, 0.429476, -0.643349, 0.007020, 0.974608, 0.093939, 0.007020, 0.974608, -0.094915
-0.144357, 0.917353, 0.292315, -0.087699, 0.430418, -0.648099, 0.007020, 0.988403, 0.093939, -0.002014, 0.988403, -0.076238
-0.121284, 0.978148, 0.297931, -0.086289, 0.431122, -0.651524, 0.007020, 0.987792, 0.093939, -0.003357, 0.987792, -0.050235
-0.145822, 0.997558, 0.214796, -0.085161, 0.431838, -0.654354, 0.007020, 1.049686, 0.014955, -0.008484, 1.049686, 0.014955
-0.150705, 0.978026, 0.184643, -0.084200, 0.432283, -0.656151, 0.007020, 1.042117, 0.035097, -0.049625, 1.042117, 0.035097
-0.125313, 0.928829, 0.099554, -0.083318, 0.432467, -0.657226, 0.007020, 0.996338, 0.077092, -0.062565, 0.996338, 0.077092
-0.149850, 0.917231, 0.093939, -0.082709, 0.432354, -0.656958, 0.007020, 0.917598, 0.126412, -0.064396, 0.917598, 0.126412
-0.140695, 0.932125, -0.017518, -0.081741, 0.432124, -0.656484, 0.007020, 0.894159, 0.141305, -0.053043, 0.894159, 0.141305
-0.128487, 0.907099, -0.089422, -0.080787, 0.432403, -0.654483, 0.007020, 0.960081, 0.182567, -0.045352, 0.960081, 0.182567
-0.167918, 0.858756, -0.117134, -0.079890, 0.432905, -0.651046, 0.007020, 0.957273, 0.254349, -0.038760, 0.957273, 0.254349
-0.172801, 0.870109, -0.147165, -0.078723, 0.433584, -0.646360, 0.007020, 0.926631, 0.351401, -0.051212, 0.926631, 0.351401
-0.165476, 0.885979, -0.188549, -0.078165, 0.434713, -0.641952, 0.007020, 0.983031, 0.293658, -0.117012, 0.983031, 0.293658
-0.151926, 0.852774, -0.237136, -0.077107, 0.435136, -0.636922, 0.007020, 0.928340, 0.314411, -0.059635, 0.928340, 0.314411
-0.162424, 0.829091, -0.256913, -0.076354, 0.435020, -0.631147, 0.007020, 0.841177, 0.340414, -0.076604, 0.841177, 0.340414
-0.170359, 0.853629, -0.274736, -0.075332, 0.435291, -0.625113, 0.007020, 0.856192, 0.346518, -0.060245, 0.856192, 0.346518
-0.165843, 0.901483, -0.285113, -0.074397, 0.434682, -0.618428, 0.007020, 0.792712, 0.393762, -0.076848, 0.792712, 0.393762
-0.169139, 0.878655, -0.330403, -0.073398, 0.433553, -0.611474, 0.007020, 0.788561, 0.410242, -0.065983, 0.788561, 0.410242
-0.170848, 0.877678, -0.338827, -0.072220, 0.432370, -0.603520, 0.007020, 0.760361, 0.465055, -0.051334, 0.760361, 0.465055
-0.169383, 0.849844, -0.364707, -0.070926, 0.430862, -0.594010, 0.007020, 0.726912, 0.612159, -0.041445, 0.726912, 0.612159
-0.169993, 0.829213, -0.369713, -0.069118, 0.429963, -0.584115, 0.011414, 0.759873, 0.624733, 0.011414, 0.759873, 0.624733
-0.153879, 0.900751, -0.392053, -0.068023, 0.428436, -0.573493, 0.011414, 0.676494, 0.692486, -0.060490, 0.676494, 0.692486
-0.164378, 0.907709, -0.427333, -0.066856, 0.426130, -0.562398, 0.011414, 0.670146, 0.717512, -0.037173, 0.670146, 0.717512
-0.170115, 0.915156, -0.424159, -0.065152, 0.423758, -0.550175, 0.006043, 0.670512, 0.794909, 0.006043, 0.670512, 0.794909
-0.145212, 0.880852, -0.455533, -0.063673, 0.421022, -0.537268, 0.006043, 0.641580, 0.866569, -0.022279, 0.641580, 0.866569
-0.162547, 0.817616, -0.478118, -0.062346, 0.418341, -0.523635, 0.006043, 0.612769, 0.907709, -0.012513, 0.612769, 0.907709
-0.136178, 0.797107, -0.433803, -0.060507, 0.416198, -0.509536, 0.021425, 0.603369, 0.931881, 0.021425, 0.603369, 0.931881
-0.189526, 0.779039, -0.519746, -0.059220, 0.414218, -0.496008, 0.021425, 0.599097, 0.918940, -0.007508, 0.599097, 0.918940
-0.149118, 0.754746, -0.629250, -0.057180, 0.411540, -0.481730, 0.014466, 0.511201, 0.908075, 0.014466, 0.511201, 0.908075
-0.116767, 0.745468, -0.632302, -0.055180, 0.408682, -0.466194, 0.050845, 0.468962, 0.924312, 0.050845, 0.468962, 0.924312
-0.139962, 0.689190, -0.664774, -0.053603, 0.404789, -0.450223, 0.040957, 0.356162, 0.964842, 0.040957, 0.356162, 0.964842
-0.142160, 0.663798, -0.692852, -0.051634, 0.400764, -0.433199, 0.056949, 0.286700, 1.037600, 0.056949, 0.286700, 1.037600
-0.115425, 0.636697, -0.734237, -0.050082, 0.396737, -0.416031, 0.013001, 0.261063, 1.023927, 0.013001, 0.261063, 1.023927
-0.118110, 0.603858, -0.756577, -0.048661, 0.392622, -0.399386, 0.026674, 0.225172, 0.930294, 0.026674, 0.225172, 0.930294
-0.101996, 0.593481, -0.737533, -0.046855, 0.388874, -0.382343, 0.062565, 0.229079, 0.947751, 0.062565, 0.229079, 0.947751
-0.091864, 0.617286, -0.740951, -0.045059, 0.385231, -0.365590, 0.077580, 0.229201, 0.937740, 0.077580, 0.229201, 0.937740
-0.082341, 0.615455, -0.763780, -0.043644, 0.381141, -0.347426, 0.049625, 0.208326, 1.075444, 0.049625, 0.208326, 1.075444
-0.073186, 0.543429, -0.800403, -0.042444, 0.376697, -0.328405, 0.037661, 0.170970, 1.138314, 0.037661, 0.170970, 1.138314
-0.105902, 0.398767, -0.820424, -0.041405, 0.372834, -0.308549, 0.030703, 0.157175, 1.185192, 0.030703, 0.157175, 1.185192
-0.111030, 0.372520, -0.869865, -0.039616, 0.369687, -0.289648, 0.073063, 0.084051, 1.069706, 0.073063, 0.084051, 1.069706
-0.101386, 0.362388, -0.893914, -0.037998, 0.366304, -0.270801, 0.050723, 0.034243, 1.014771, 0.050723, 0.034243, 1.014771
-0.080510, 0.352622, -0.935055, -0.036431, 0.361965, -0.252076, 0.055362, 0.034243, 0.978636, 0.055362, -0.071477, 0.978636
-0.051700, 0.266923, -0.983642, -0.035019, 0.357750, -0.232402, 0.060612, 0.034243, 1.032351, 0.060612, -0.068913, 1.032351
-0.054264, 0.193554, -0.957639, -0.034029, 0.354688, -0.211939, 0.047305, 0.034243, 1.062626, 0.047305, -0.039248, 1.062626
-0.050967, 0.223952, -0.947629, -0.033786, 0.351617, -0.190715, 0.047305, 0.034243, 1.164805, -0.029970, -0.113593, 1.164805
-0.050235, 0.259598, -0.966551, -0.032833, 0.349158, -0.170048, 0.044375, 0.034243, 1.119026, 0.044375, -0.021913, 1.119026
-0.029482, 0.284014, -0.974242, -0.031668, 0.345705, -0.149869, 0.066227, 0.034243, 1.051395, 0.066227, -0.085760, 1.051395
-0.005921, 0.294513, -0.992187, -0.031066, 0.341316, -0.130058, 0.030703, 0.034243, 1.006836, 0.030703, -0.154856, 1.006836
-0.001648, 0.248855, -0.957395, -0.032027, 0.336490, -0.110057, 0.030703, 0.034243, 1.007935, -0.101996, -0.188061, 1.007935
-0.021058, 0.220411, -0.924312, -0.031340, 0.330806, -0.090307, 0.067082, 0.034243, 1.017579, 0.067082, -0.319539, 1.017579
-0.065739, 0.137643, -0.875359, -0.030186, 0.325656, -0.072113, 0.094305, 0.034243, 0.895135, 0.094305, -0.294635, 0.895135
-0.054141, 0.064884, -0.902948, -0.029494, 0.321376, -0.053418, 0.003479, 0.034243, 0.994140, 0.003479, -0.290362, 0.994140
-0.074162, -0.079656, -0.951291, -0.028575, 0.317524, -0.034591, 0.037783, 0.034243, 0.979735, 0.037783, -0.320271, 0.979735
-0.062809, -0.181347, -0.959714, -0.027587, 0.315387, -0.015028, 0.024599, 0.034243, 1.005005, 0.024599, -0.293414, 1.005005
-0.080877, -0.286578, -0.970945, -0.026811, 0.314074, 0.004345, 0.014832, 0.034243, 0.977538, 0.014832, -0.312580, 0.977538
-0.105658, -0.341757, -0.980468, -0.025798, 0.313554, 0.024429, 0.020448, 0.034243, 1.037478, 0.020448, -0.338583, 1.037478
-0.110053, -0.395837, -0.954587, -0.024351, 0.313344, 0.044450, 0.039004, 0.034243, 1.021608, 0.039004, -0.362754, 1.021608
-0.089056, -0.413416, -0.977904, -0.022840, 0.313709, 0.064274, 0.041079, 0.034243, 1.027834, 0.041079, -0.359336, 1.027834
-0.066105, -0.454434, -1.012696, -0.021836, 0.314944, 0.084066, 0.011292, 0.034243, 1.001343, 0.011292, -0.289996, 1.001343
