      31,  -0.041323,   0.287310,  -0.952634
      47,  -0.031069,   0.287554,  -0.960691
      62,  -0.012147,   0.301349,  -0.964231
      78,   0.019349,   0.318806,  -0.946286
      94,   0.004212,   0.331746,  -0.936520
     109,   0.006043,   0.308429,  -0.937252
     125,   0.001404,   0.337850,  -0.926387
     140,   0.005921,   0.356406,  -0.927852
     156,   0.003723,   0.355185,  -0.934200
     172,   0.004334,   0.351157,  -0.933956
     187,   0.007264,   0.353476,  -0.931270
     203,   0.007386,   0.366539,  -0.924556
     218,   0.007508,   0.368003,  -0.930049
     234,   0.016175,   0.354697,  -0.940914
     250,   0.013734,   0.351401,  -0.942990
     265,   0.010804,   0.350913,  -0.939083
     281,   0.002014,   0.341024,  -0.933956
     297,  -0.005677,   0.349814,  -0.926997
     312,  -0.010438,   0.356894,  -0.925899
     328,  -0.013490,   0.357505,  -0.926631
     344,  -0.015077,   0.352866,  -0.928096
     359,  -0.019593,   0.355674,  -0.929317
     375,   0.003723,   0.382164,  -0.915400
     390,   0.022645,   0.391198,  -0.914668
     406,  -0.000916,   0.376793,  -0.918208
     422,   0.004822,   0.380455,  -0.917353
     437,   0.004578,   0.367149,  -0.927242
     453,   0.002869,   0.343710,  -0.936886
     469,   0.003479,   0.355918,  -0.932979
     484,   0.017030,   0.356650,  -0.931026
     500,   0.002869,   0.364951,  -0.924556
     515,  -0.010804,   0.363609,  -0.927974
     531,   0.000916,   0.388268,  -0.917109
     547,   0.002625,   0.402551,  -0.909174
     562,   0.018861,   0.385216,  -0.917109
     591,   0.007020,   0.362388,  -0.929561
     607,  -0.004944,   0.329427,  -0.944699
     631,   0.002503,   0.341024,  -0.936153
     647,   0.002136,   0.366661,  -0.928340
     663,   0.003235,   0.375572,  -0.919795
     678,   0.003479,   0.375084,  -0.927486
     694,   0.004944,   0.372154,  -0.924312
     710,   0.001648,   0.355185,  -0.927486
     725,   0.005066,   0.350546,  -0.934566
     741,   0.002625,   0.374474,  -0.921870
     757,   0.003357,   0.389855,  -0.917231
     772,   0.001404,   0.394738,  -0.912348
     788,   0.005921,   0.386559,  -0.918940
     803,   0.005555,   0.369346,  -0.925166
     819,   0.001160,   0.366050,  -0.924678
     835,   0.000671,   0.367393,  -0.925288
     850,   0.002869,   0.369590,  -0.926631
     867,   0.005799,   0.370201,  -0.924190
     882,   0.000916,   0.370811,  -0.923946
     897,   0.000305,   0.388757,  -0.918818
     913,   0.003601,   0.392663,  -0.914546
     928,  -0.011536,   0.384362,  -0.916987
     944,  -0.003968,   0.389123,  -0.911738
     960,   0.017640,   0.301715,  -0.950803
     975,   0.012391,   0.289263,  -0.959104
     991,   0.016786,   0.298419,  -0.953366
    1006,   0.001160,   0.289385,  -0.957273
    1022,   0.006775,   0.300128,  -0.952878
    1038,   0.005310,   0.338216,  -0.954099
    1053,  -0.010193,   0.346518,  -0.932491
    1069,  -0.003113,   0.352622,  -0.926387
    1085,   0.021791,   0.347250,  -0.937862
    1100,   0.015077,   0.343466,  -0.934200
    1116,   0.004944,   0.342367,  -0.930049
    1132,   0.010316,   0.320149,  -0.944210
    1147,   0.010560,   0.295855,  -0.957517
    1163,   0.015687,   0.256913,  -0.973753
    1178,   0.004700,   0.246658,  -0.972777
    1194,   0.004334,   0.263261,  -0.965574
    1210,   0.000183,   0.280840,  -0.957517
    1225,   0.001404,   0.277422,  -0.958616
    1241,   0.005432,   0.260819,  -0.965330
    1257,   0.006409,   0.275957,  -0.960203
    1272,   0.004944,   0.280840,  -0.962888
    1288,   0.005066,   0.312092,  -0.939327
    1303,   0.002014,   0.335653,  -0.927608
    1319,   0.000183,   0.315388,  -0.941891
    1335,   0.003723,   0.303180,  -0.946286
    1350,   0.005310,   0.281694,  -0.957761
    1366,   0.010926,   0.278398,  -0.959470
    1382,   0.017640,   0.278887,  -0.960691
    1397,   0.000183,   0.294635,  -0.950681
    1413,  -0.010438,   0.318684,  -0.937252
    1429,  -0.001526,   0.330281,  -0.935909
    1444,   0.001404,   0.309772,  -0.947018
    1460,   0.003845,   0.319294,  -0.942623
    1475,  -0.006409,   0.301227,  -0.897821
    1491,   0.005921,   0.292804,  -0.941891
    1507,   0.008362,   0.314289,  -0.978758
    1522,   0.000427,   0.291094,  -0.920649
    1538,   0.002258,   0.265946,  -0.959958
    1554,   0.008851,   0.286089,  -0.976439
    1569,  -0.000427,   0.275835,  -0.937252
    1585,   0.003113,   0.300494,  -0.964109
    1600,   0.000916,   0.303058,  -0.943966
    1616,   0.003357,   0.314411,  -0.938107
    1632,   0.009461,   0.323323,  -0.945553
    1647,   0.003113,   0.291827,  -0.946652
    1663,   0.005188,   0.278520,  -0.954343
    1678,   0.004700,   0.259843,  -0.965330
    1694,   0.005921,   0.264237,  -0.970579
    1710,   0.002747,   0.255692,  -0.967161
    1725,   0.002869,   0.284014,  -0.951047
    1741,   0.003845,   0.291583,  -0.955686
    1757,   0.002503,   0.298297,  -0.942257
    1772,  -0.002136,   0.288409,  -0.915156
    1788,   0.015443,   0.299518,  -0.996216
    1804,   0.005677,   0.321492,  -0.942379
    1819,   0.002136,   0.228591,  -0.941403
    1835,   0.001526,   0.281206,  -0.974242
    1850,   0.000671,   0.293292,  -0.951657
    1866,   0.000916,   0.268388,  -0.949826
    1882,   0.004944,   0.297687,  -0.953855
    1897,   0.005310,   0.291583,  -0.956296
    1913,   0.004822,   0.276323,  -0.953610
    1929,   0.003968,   0.256668,  -0.968992
    1944,   0.005799,   0.263871,  -0.961912
    1960,   0.005432,   0.292315,  -0.948727
    1976,   0.002380,   0.295978,  -0.947629
    1992,   0.002380,   0.297442,  -0.947751
