      17,   0.005066,   0.964231,   0.218946
      33,   0.005066,   0.964231,   0.221022
      48,   0.004822,   0.967649,   0.220167
      67,   0.003845,   0.965208,   0.218214
      80,   0.003357,   0.965330,   0.217970
      95,   0.008729,   0.963255,   0.217848
     111,   0.003357,   0.963010,   0.218702
     127,   0.001892,   0.961790,   0.223341
     142,   0.002869,   0.959104,   0.222365
     158,   0.004212,   0.963621,   0.220167
     174,   0.007996,   0.962766,   0.221632
     189,   0.006531,   0.959592,   0.220656
     205,   0.002380,   0.963010,   0.219679
     220,   0.006043,   0.959348,   0.217481
     236,   0.004578,   0.963743,   0.220900
     252,   0.006165,   0.963865,   0.220411
     269,   0.004822,   0.961423,   0.219801
     283,   0.003845,   0.960325,   0.218458
     299,   0.004578,   0.961790,   0.222121
     314,   0.003845,   0.963987,   0.225050
     330,   0.003601,   0.963743,   0.222609
     346,   0.002136,   0.961545,   0.217970
     361,   0.003601,   0.960569,   0.218214
     377,   0.005188,   0.963865,   0.221144
     392,   0.005799,   0.960081,   0.220900
     408,   0.006287,   0.962034,   0.220656
     424,   0.006775,   0.963987,   0.219679
     439,   0.004578,   0.964597,   0.220289
     455,   0.004578,   0.962034,   0.218946
     470,   0.001404,   0.962278,   0.222121
     487,   0.005066,   0.962278,   0.219313
     502,   0.006775,   0.961790,   0.222121
     517,   0.004578,   0.962766,   0.218946
     533,   0.006287,   0.962034,   0.220900
     549,   0.003357,   0.963987,   0.219679
     564,   0.005555,   0.962522,   0.221144
     580,   0.003113,   0.962034,   0.219923
     596,   0.005677,   0.961545,   0.220778
     611,   0.004822,   0.960813,   0.218946
     627,   0.006043,   0.962400,   0.219069
     642,   0.006287,   0.962034,   0.219191
     658,   0.006287,   0.962522,   0.221632
     674,   0.008851,   0.963010,   0.221632
     689,   0.004578,   0.963010,   0.216505
     707,   0.004578,   0.964475,   0.222487
     720,   0.004456,   0.963743,   0.220656
     736,   0.007020,   0.962766,   0.218702
     752,   0.006287,   0.962034,   0.221144
     767,   0.006531,   0.963499,   0.220411
     783,   0.006287,   0.962644,   0.219801
     798,   0.001892,   0.962278,   0.222121
     815,   0.003968,   0.962278,   0.219923
     830,   0.004334,   0.962400,   0.220167
     845,   0.003357,   0.960081,   0.222365
     861,   0.004578,   0.963865,   0.218092
     877,   0.005066,   0.962766,   0.223830
